ID|ID_Course|ID_Room|ID_Building|ID_Instructor|Start_Time|End_Time|Days|Max_Cap|Max_Wait 
1758|1166|82|25|48|16:00:00|16:00:00|1|30|20
1759|1166|379|39|2|18:00:00|20:00:00|1|30|20
1760|1167|586|36|96|18:00:00|12:00:00|1|30|20
1761|1167|112|42|44|12:00:00|10:00:00|1|30|20
1762|1168|807|41|17|16:00:00|14:00:00|1|30|20
1763|1169|433|42|15|15:00:00|19:00:00|1|30|20
1764|1170|108|27|23|16:00:00|20:00:00|1|30|20
1765|1171|891|45|109|16:00:00|9:00:00|1|30|20
1766|1172|132|14|120|14:00:00|14:00:00|1|30|20
1767|1173|296|18|83|10:00:00|13:00:00|1|30|20
1768|1173|100|36|18|16:00:00|16:00:00|1|30|20
1769|1174|185|29|17|10:00:00|16:00:00|1|30|20
1770|1175|1008|45|52|14:00:00|14:00:00|1|30|20
1771|1176|747|33|81|16:00:00|10:00:00|1|30|20
1772|1177|782|34|54|12:00:00|10:00:00|1|30|20
1773|1178|231|26|75|20:00:00|16:00:00|1|30|20
1774|1178|347|38|99|16:00:00|13:00:00|1|30|20
1775|1179|114|38|117|9:00:00|17:00:00|1|30|20
1776|1180|501|41|102|14:00:00|11:00:00|1|30|20
1777|1180|466|26|53|20:00:00|9:00:00|1|30|20
1778|1181|1016|43|26|14:00:00|18:00:00|1|30|20
1779|1182|682|45|60|17:00:00|13:00:00|1|30|20
1780|1182|554|28|21|18:00:00|17:00:00|1|30|20
1781|1183|589|37|42|15:00:00|19:00:00|1|30|20
1782|1184|391|25|123|12:00:00|20:00:00|1|30|20
1783|1184|86|17|107|19:00:00|13:00:00|1|30|20
1784|1185|523|24|32|13:00:00|17:00:00|1|30|20
1785|1185|134|8|74|12:00:00|19:00:00|1|30|20
1786|1186|232|29|77|15:00:00|16:00:00|1|30|20
1787|1187|660|41|86|15:00:00|17:00:00|1|30|20
1788|1188|3|20|88|19:00:00|13:00:00|1|30|20
1789|1189|135|10|92|10:00:00|17:00:00|1|30|20
1790|1189|394|25|95|10:00:00|13:00:00|1|30|20
1791|1190|596|44|85|15:00:00|16:00:00|1|30|20
1792|1191|177|9|19|16:00:00|12:00:00|1|30|20
1793|1192|437|44|11|19:00:00|13:00:00|1|30|20
1794|1193|496|21|59|13:00:00|20:00:00|1|30|20
1795|1194|309|23|65|17:00:00|12:00:00|1|30|20
1796|1194|206|16|108|10:00:00|20:00:00|1|30|20
1797|1195|6|1|118|15:00:00|11:00:00|1|30|20
1798|1195|498|37|97|20:00:00|15:00:00|1|30|20
1799|1196|3|43|17|17:00:00|9:00:00|1|30|20
1800|1197|171|20|71|19:00:00|17:00:00|1|30|20
1801|1197|897|46|93|14:00:00|10:00:00|1|30|20
1802|1198|217|15|24|14:00:00|10:00:00|1|30|20
1803|1199|378|23|103|12:00:00|10:00:00|1|30|20
1804|1199|616|29|64|11:00:00|20:00:00|1|30|20
1805|1200|246|29|3|13:00:00|14:00:00|1|30|20
1806|1200|81|37|94|10:00:00|15:00:00|1|30|20
1807|1201|153|23|41|15:00:00|19:00:00|1|30|20
1808|1201|54|8|89|13:00:00|18:00:00|1|30|20
1809|1202|742|39|62|19:00:00|12:00:00|1|30|20
1810|1203|223|44|69|9:00:00|12:00:00|1|30|20
1811|1204|711|45|52|11:00:00|10:00:00|1|30|20
1812|1205|863|39|70|12:00:00|11:00:00|1|30|20
1813|1205|182|37|38|19:00:00|9:00:00|1|30|20
1814|1206|290|23|40|19:00:00|20:00:00|1|30|20
1815|1206|274|12|82|16:00:00|12:00:00|1|30|20
1816|1207|148|30|46|16:00:00|19:00:00|1|30|20
1817|1207|133|14|45|12:00:00|9:00:00|1|30|20
1818|1208|181|36|64|13:00:00|9:00:00|1|30|20
1819|1209|20|11|6|10:00:00|17:00:00|1|30|20
1820|1209|382|42|92|12:00:00|10:00:00|1|30|20
1821|1210|102|29|68|11:00:00|15:00:00|1|30|20
1822|1211|664|43|17|14:00:00|9:00:00|1|30|20
1823|1211|75|7|51|9:00:00|19:00:00|1|30|20
1824|1212|88|24|84|10:00:00|16:00:00|1|30|20
1825|1212|492|40|36|11:00:00|20:00:00|1|30|20
1826|1213|1002|44|40|10:00:00|19:00:00|1|30|20
1827|1213|1051|45|118|14:00:00|18:00:00|1|30|20
1828|1214|52|14|4|9:00:00|17:00:00|1|30|20
1829|1214|365|42|5|15:00:00|11:00:00|1|30|20
1830|1215|215|44|76|16:00:00|10:00:00|1|30|20
1831|1216|125|6|89|9:00:00|16:00:00|1|30|20
1832|1216|75|12|53|12:00:00|9:00:00|1|30|20
1833|1217|630|43|122|14:00:00|20:00:00|1|30|20
1834|1218|492|27|23|12:00:00|16:00:00|1|30|20
1835|1219|411|22|123|20:00:00|16:00:00|1|30|20
1836|1219|102|33|50|9:00:00|12:00:00|1|30|20
1837|1220|217|19|92|17:00:00|11:00:00|1|30|20
1838|1220|499|22|66|17:00:00|17:00:00|1|30|20
1839|1221|481|22|89|15:00:00|15:00:00|1|30|20
1840|1221|629|45|45|15:00:00|9:00:00|1|30|20
1841|1222|637|30|102|16:00:00|20:00:00|1|30|20
1842|1222|195|9|34|17:00:00|15:00:00|1|30|20
1843|1223|40|20|46|13:00:00|15:00:00|1|30|20
1844|1224|159|15|59|9:00:00|10:00:00|1|30|20
1845|1224|298|14|53|18:00:00|10:00:00|1|30|20
1846|1225|53|26|35|13:00:00|18:00:00|1|30|20
1847|1225|491|37|73|14:00:00|17:00:00|1|30|20
1848|1226|1061|46|22|13:00:00|10:00:00|1|30|20
1849|1226|18|31|109|13:00:00|15:00:00|1|30|20
1850|1227|724|37|77|19:00:00|15:00:00|1|30|20
1851|1227|200|36|4|13:00:00|11:00:00|1|30|20
1852|1228|453|42|108|19:00:00|13:00:00|1|30|20
1853|1229|21|4|106|19:00:00|19:00:00|1|30|20
1854|1229|35|3|24|18:00:00|14:00:00|1|30|20
1855|1230|18|37|45|12:00:00|20:00:00|1|30|20
1856|1231|119|16|45|15:00:00|12:00:00|1|30|20
1857|1232|269|24|73|15:00:00|14:00:00|1|30|20
1858|1233|236|32|17|20:00:00|19:00:00|1|30|20
1859|1234|214|10|63|20:00:00|15:00:00|1|30|20
1860|1235|303|17|43|14:00:00|13:00:00|1|30|20
1861|1236|707|45|102|17:00:00|18:00:00|1|30|20
1862|1237|534|24|70|14:00:00|14:00:00|1|30|20
1863|1238|914|40|25|18:00:00|16:00:00|1|30|20
1864|1238|21|27|113|12:00:00|20:00:00|1|30|20
1865|1239|97|36|50|16:00:00|9:00:00|1|30|20
1866|1239|155|29|62|11:00:00|17:00:00|1|30|20
1867|1240|478|21|114|19:00:00|16:00:00|1|30|20
1868|1241|335|16|17|11:00:00|13:00:00|1|30|20
1869|1241|1|1|73|13:00:00|14:00:00|1|30|20
1870|1242|4|39|118|9:00:00|15:00:00|1|30|20
1871|1242|605|42|40|10:00:00|16:00:00|1|30|20
1872|1243|328|16|86|18:00:00|12:00:00|1|30|20
1873|1243|701|43|97|20:00:00|13:00:00|1|30|20
1874|1244|295|27|73|17:00:00|15:00:00|1|30|20
1875|1245|836|37|84|10:00:00|14:00:00|1|30|20
1876|1246|472|37|25|17:00:00|14:00:00|1|30|20
1877|1246|510|37|8|10:00:00|19:00:00|1|30|20
1878|1247|231|27|44|10:00:00|19:00:00|1|30|20
1879|1248|286|27|45|10:00:00|9:00:00|1|30|20
1880|1248|41|7|14|18:00:00|14:00:00|1|30|20
1881|1249|152|35|50|13:00:00|20:00:00|1|30|20
1882|1250|339|21|112|10:00:00|20:00:00|1|30|20
1883|1250|638|42|33|12:00:00|14:00:00|1|30|20
1884|1251|263|38|119|9:00:00|18:00:00|1|30|20
1885|1252|121|45|119|15:00:00|14:00:00|1|30|20
1886|1252|957|44|28|20:00:00|19:00:00|1|30|20
1887|1253|657|28|3|20:00:00|12:00:00|1|30|20
1888|1254|72|30|31|12:00:00|12:00:00|1|30|20
1889|1255|269|43|41|9:00:00|14:00:00|1|30|20
1890|1255|544|25|71|12:00:00|13:00:00|1|30|20
1891|1256|681|41|66|16:00:00|16:00:00|1|30|20
1892|1257|725|36|80|14:00:00|16:00:00|1|30|20
1893|1257|197|41|87|15:00:00|20:00:00|1|30|20
1894|1258|180|25|108|14:00:00|20:00:00|1|30|20
1895|1258|707|35|15|10:00:00|11:00:00|1|30|20
1896|1259|80|12|69|14:00:00|17:00:00|1|30|20
1897|1259|138|30|101|18:00:00|12:00:00|1|30|20
1898|1260|192|37|40|11:00:00|12:00:00|1|30|20
1899|1260|778|34|106|17:00:00|12:00:00|1|30|20
1900|1261|473|40|69|17:00:00|14:00:00|1|30|20
1901|1262|170|37|38|17:00:00|19:00:00|1|30|20
1902|1263|32|14|94|15:00:00|19:00:00|1|30|20
1903|1263|571|38|102|17:00:00|20:00:00|1|30|20
1904|1264|108|20|114|19:00:00|13:00:00|1|30|20
1905|1265|2|5|119|11:00:00|10:00:00|1|30|20
1906|1265|26|45|89|11:00:00|18:00:00|1|30|20
1907|1266|213|40|25|19:00:00|20:00:00|1|30|20
1908|1267|529|36|44|13:00:00|19:00:00|1|30|20
1909|1267|394|21|25|17:00:00|19:00:00|1|30|20
1910|1268|11|24|39|16:00:00|13:00:00|1|30|20
1911|1268|602|45|32|10:00:00|15:00:00|1|30|20
1912|1269|183|19|5|19:00:00|13:00:00|1|30|20
1913|1269|325|36|110|16:00:00|12:00:00|1|30|20
1914|1270|116|15|33|13:00:00|10:00:00|1|30|20
1915|1270|260|12|14|13:00:00|14:00:00|1|30|20
1916|1271|557|39|84|15:00:00|18:00:00|1|30|20
1917|1272|8|24|60|17:00:00|9:00:00|1|30|20
1918|1272|571|30|109|15:00:00|13:00:00|1|30|20
1919|1273|52|25|18|14:00:00|11:00:00|1|30|20
1920|1273|818|42|37|20:00:00|13:00:00|1|30|20
1921|1274|9|19|94|13:00:00|15:00:00|1|30|20
1922|1274|913|42|94|11:00:00|14:00:00|1|30|20
1923|1275|286|43|118|13:00:00|9:00:00|1|30|20
1924|1275|375|42|104|10:00:00|16:00:00|1|30|20
1925|1276|895|45|14|9:00:00|12:00:00|1|30|20
1926|1277|214|15|65|12:00:00|10:00:00|1|30|20
1927|1278|37|31|49|17:00:00|20:00:00|1|30|20
1928|1278|241|32|57|16:00:00|10:00:00|1|30|20
1929|1279|760|45|115|18:00:00|14:00:00|1|30|20
1930|1280|433|41|100|15:00:00|16:00:00|1|30|20
1931|1280|332|17|110|13:00:00|19:00:00|1|30|20
1932|1281|603|45|76|15:00:00|18:00:00|1|30|20
1933|1281|650|35|103|16:00:00|13:00:00|1|30|20
1934|1282|639|34|95|14:00:00|9:00:00|1|30|20
1935|1282|136|23|94|9:00:00|15:00:00|1|30|20
1936|1283|50|26|96|12:00:00|12:00:00|1|30|20
1937|1284|375|45|61|17:00:00|13:00:00|1|30|20
1938|1285|122|29|120|16:00:00|18:00:00|1|30|20
1939|1286|201|21|43|15:00:00|20:00:00|1|30|20
1940|1286|205|27|99|13:00:00|9:00:00|1|30|20
1941|1287|180|14|40|17:00:00|11:00:00|1|30|20
1942|1287|81|6|122|18:00:00|18:00:00|1|30|20
1943|1288|387|19|92|15:00:00|17:00:00|1|30|20
1944|1288|629|34|69|18:00:00|20:00:00|1|30|20
1945|1289|41|15|86|12:00:00|9:00:00|1|30|20
1946|1289|359|33|101|13:00:00|17:00:00|1|30|20
1947|1290|282|28|40|20:00:00|18:00:00|1|30|20
1948|1291|426|42|79|17:00:00|19:00:00|1|30|20
1949|1292|336|29|39|14:00:00|15:00:00|1|30|20
1950|1293|255|26|43|19:00:00|14:00:00|1|30|20
1951|1294|3|4|96|16:00:00|17:00:00|1|30|20
1952|1294|332|41|90|20:00:00|17:00:00|1|30|20
1953|1295|93|19|114|12:00:00|20:00:00|1|30|20
1954|1296|336|15|25|19:00:00|11:00:00|1|30|20
1955|1296|228|14|55|11:00:00|13:00:00|1|30|20
1956|1297|413|37|118|9:00:00|14:00:00|1|30|20
1957|1297|633|36|49|12:00:00|16:00:00|1|30|20
1958|1298|155|42|9|10:00:00|18:00:00|1|30|20
1959|1299|181|19|30|17:00:00|9:00:00|1|30|20
1960|1299|509|35|59|15:00:00|17:00:00|1|30|20
1961|1300|181|15|44|19:00:00|20:00:00|1|30|20
1962|1300|687|41|82|11:00:00|14:00:00|1|30|20
1963|1301|4|38|89|20:00:00|11:00:00|1|30|20
1964|1302|368|39|27|10:00:00|20:00:00|1|30|20
1965|1302|554|37|65|16:00:00|20:00:00|1|30|20
1966|1303|1020|43|12|14:00:00|11:00:00|1|30|20
1967|1303|301|26|9|18:00:00|11:00:00|1|30|20
1968|1304|687|31|52|14:00:00|18:00:00|1|30|20
1969|1305|114|9|73|20:00:00|16:00:00|1|30|20
1970|1305|570|44|51|14:00:00|9:00:00|1|30|20
1971|1306|790|43|36|16:00:00|15:00:00|1|30|20
1972|1307|495|44|45|13:00:00|16:00:00|1|30|20
1973|1308|3|42|121|18:00:00|16:00:00|1|30|20
1974|1308|930|41|13|15:00:00|17:00:00|1|30|20
1975|1309|323|42|61|11:00:00|12:00:00|1|30|20
1976|1310|682|38|13|11:00:00|13:00:00|1|30|20
1977|1310|422|42|24|19:00:00|18:00:00|1|30|20
1978|1311|301|28|117|19:00:00|11:00:00|1|30|20
1979|1312|798|46|45|13:00:00|15:00:00|1|30|20
1980|1312|196|30|36|11:00:00|20:00:00|1|30|20
1981|1313|112|14|112|10:00:00|14:00:00|1|30|20
1982|1314|154|10|74|10:00:00|14:00:00|1|30|20
1983|1315|27|45|91|18:00:00|19:00:00|1|30|20
1984|1316|104|31|57|15:00:00|17:00:00|1|30|20
1985|1316|28|42|122|10:00:00|15:00:00|1|30|20
1986|1317|316|17|41|9:00:00|15:00:00|1|30|20
1987|1317|91|24|10|15:00:00|10:00:00|1|30|20
1988|1318|241|38|1|19:00:00|9:00:00|1|30|20
1989|1319|434|19|117|9:00:00|20:00:00|1|30|20
1990|1320|437|40|108|15:00:00|15:00:00|1|30|20
1991|1321|313|17|4|18:00:00|18:00:00|1|30|20
1992|1322|573|45|108|20:00:00|20:00:00|1|30|20
1993|1322|676|35|48|18:00:00|14:00:00|1|30|20
1994|1323|147|42|25|15:00:00|12:00:00|1|30|20
1995|1323|498|37|11|19:00:00|12:00:00|1|30|20
1996|1324|808|44|74|11:00:00|11:00:00|1|30|20
1997|1325|34|25|42|19:00:00|18:00:00|1|30|20
1998|1325|378|28|75|20:00:00|10:00:00|1|30|20
1999|1326|351|44|28|15:00:00|14:00:00|1|30|20
2000|1326|21|19|1|19:00:00|17:00:00|1|30|20
2001|1327|503|40|74|20:00:00|17:00:00|1|30|20
2002|1327|285|39|101|20:00:00|16:00:00|1|30|20
2003|1328|437|30|108|16:00:00|18:00:00|1|30|20
2004|1329|567|30|89|14:00:00|11:00:00|1|30|20
2005|1330|826|44|96|15:00:00|16:00:00|1|30|20
2006|1330|346|30|15|18:00:00|9:00:00|1|30|20
2007|1331|792|39|53|20:00:00|11:00:00|1|30|20
2008|1331|774|46|40|12:00:00|15:00:00|1|30|20
2009|1332|625|45|26|18:00:00|13:00:00|1|30|20
2010|1332|705|37|20|10:00:00|12:00:00|1|30|20
2011|1333|908|38|58|16:00:00|16:00:00|1|30|20
2012|1334|14|10|46|19:00:00|12:00:00|1|30|20
2013|1334|406|40|48|13:00:00|15:00:00|1|30|20
2014|1335|653|34|61|19:00:00|14:00:00|1|30|20
2015|1335|23|15|1|18:00:00|12:00:00|1|30|20
2016|1336|56|23|78|12:00:00|18:00:00|1|30|20
2017|1337|117|37|96|15:00:00|10:00:00|1|30|20
2018|1338|445|21|76|17:00:00|19:00:00|1|30|20
2019|1339|786|39|3|17:00:00|12:00:00|1|30|20
2020|1339|875|41|116|15:00:00|17:00:00|1|30|20
2021|1340|487|41|23|17:00:00|12:00:00|1|30|20
2022|1341|235|31|71|18:00:00|12:00:00|1|30|20
2023|1341|436|32|34|12:00:00|12:00:00|1|30|20
2024|1342|93|20|112|14:00:00|16:00:00|1|30|20
2025|1342|350|33|93|14:00:00|12:00:00|1|30|20
2026|1343|492|46|46|17:00:00|17:00:00|1|30|20
2027|1344|689|35|51|15:00:00|12:00:00|1|30|20
2028|1345|700|36|81|16:00:00|9:00:00|1|30|20
2029|1345|268|28|53|20:00:00|16:00:00|1|30|20
2030|1346|445|31|102|18:00:00|15:00:00|1|30|20
2031|1346|637|27|121|17:00:00|15:00:00|1|30|20
2032|1347|442|37|117|9:00:00|9:00:00|1|30|20
2033|1348|369|16|97|15:00:00|13:00:00|1|30|20
2034|1348|14|1|90|10:00:00|18:00:00|1|30|20
2035|1349|38|27|116|18:00:00|13:00:00|1|30|20
2036|1349|138|13|57|18:00:00|16:00:00|1|30|20
2037|1350|315|33|31|15:00:00|11:00:00|1|30|20
2038|1350|567|44|43|18:00:00|11:00:00|1|30|20
2039|1351|468|37|77|17:00:00|18:00:00|1|30|20
2040|1352|630|29|6|10:00:00|13:00:00|1|30|20
2041|1352|309|20|81|17:00:00|11:00:00|1|30|20
2042|1353|535|43|69|11:00:00|11:00:00|1|30|20
2043|1353|327|42|35|19:00:00|11:00:00|1|30|20
2044|1354|588|44|46|12:00:00|16:00:00|1|30|20
2045|1355|511|26|60|12:00:00|9:00:00|1|30|20
2046|1356|305|14|89|9:00:00|17:00:00|1|30|20
2047|1357|91|22|8|15:00:00|13:00:00|1|30|20
2048|1358|94|9|116|12:00:00|17:00:00|1|30|20
2049|1359|511|45|80|11:00:00|11:00:00|1|30|20
2050|1360|207|11|112|10:00:00|9:00:00|1|30|20
2051|1360|237|34|118|16:00:00|17:00:00|1|30|20
2052|1361|104|20|40|16:00:00|19:00:00|1|30|20
2053|1362|762|44|32|11:00:00|19:00:00|1|30|20
2054|1363|578|32|111|12:00:00|14:00:00|1|30|20
2055|1363|400|22|53|15:00:00|15:00:00|1|30|20
2056|1364|107|7|82|14:00:00|9:00:00|1|30|20
2057|1365|235|22|82|13:00:00|14:00:00|1|30|20
2058|1366|238|19|4|19:00:00|13:00:00|1|30|20
2059|1367|807|44|36|16:00:00|19:00:00|1|30|20
2060|1367|136|23|75|16:00:00|20:00:00|1|30|20
2061|1368|196|34|19|17:00:00|14:00:00|1|30|20
2062|1368|927|45|122|11:00:00|9:00:00|1|30|20
2063|1369|39|32|58|19:00:00|18:00:00|1|30|20
2064|1370|3|35|37|11:00:00|10:00:00|1|30|20
2065|1370|766|38|123|16:00:00|14:00:00|1|30|20
2066|1371|65|16|77|9:00:00|13:00:00|1|30|20
2067|1372|147|35|90|14:00:00|11:00:00|1|30|20
2068|1372|771|36|9|14:00:00|20:00:00|1|30|20
2069|1373|10|5|67|19:00:00|11:00:00|1|30|20
2070|1374|864|41|31|10:00:00|19:00:00|1|30|20
2071|1375|751|40|4|9:00:00|19:00:00|1|30|20
2072|1375|151|24|50|19:00:00|19:00:00|1|30|20
2073|1376|468|25|48|12:00:00|12:00:00|1|30|20
2074|1377|27|33|15|10:00:00|18:00:00|1|30|20
2075|1378|17|38|27|15:00:00|13:00:00|1|30|20
2076|1378|712|38|87|9:00:00|16:00:00|1|30|20
2077|1379|539|34|58|13:00:00|13:00:00|1|30|20
2078|1379|91|20|92|11:00:00|10:00:00|1|30|20
2079|1380|257|29|76|10:00:00|19:00:00|1|30|20
2080|1381|249|20|93|12:00:00|11:00:00|1|30|20
2081|1381|659|36|67|11:00:00|9:00:00|1|30|20
2082|1382|572|39|108|13:00:00|13:00:00|1|30|20
2083|1383|379|31|10|14:00:00|20:00:00|1|30|20
2084|1384|485|22|40|10:00:00|19:00:00|1|30|20
2085|1384|544|38|107|14:00:00|10:00:00|1|30|20
2086|1385|51|12|103|20:00:00|18:00:00|1|30|20
2087|1385|140|34|35|14:00:00|13:00:00|1|30|20
2088|1386|939|41|18|19:00:00|11:00:00|1|30|20
2089|1387|728|31|51|18:00:00|18:00:00|1|30|20
2090|1387|228|41|54|18:00:00|17:00:00|1|30|20
2091|1388|190|9|47|17:00:00|20:00:00|1|30|20
2092|1388|1|23|39|9:00:00|11:00:00|1|30|20
2093|1389|453|23|20|15:00:00|17:00:00|1|30|20
2094|1389|324|46|68|17:00:00|20:00:00|1|30|20
2095|1390|160|39|94|10:00:00|19:00:00|1|30|20
2096|1390|624|27|58|17:00:00|10:00:00|1|30|20
2097|1391|183|36|40|9:00:00|17:00:00|1|30|20
2098|1391|482|33|24|20:00:00|19:00:00|1|30|20
2099|1392|123|19|49|20:00:00|18:00:00|1|30|20
2100|1393|339|14|7|11:00:00|18:00:00|1|30|20
2101|1394|464|23|34|16:00:00|10:00:00|1|30|20
2102|1395|435|34|62|20:00:00|20:00:00|1|30|20
2103|1395|9|40|38|19:00:00|15:00:00|1|30|20
2104|1396|212|46|113|12:00:00|17:00:00|1|30|20
2105|1397|484|28|107|20:00:00|20:00:00|1|30|20
2106|1398|762|46|10|19:00:00|11:00:00|1|30|20
2107|1398|493|40|29|13:00:00|15:00:00|1|30|20
2108|1399|419|28|80|14:00:00|9:00:00|1|30|20
2109|1400|803|34|56|16:00:00|13:00:00|1|30|20
2110|1400|36|43|7|10:00:00|16:00:00|1|30|20
2111|1401|114|38|22|12:00:00|13:00:00|1|30|20
2112|1401|256|18|69|11:00:00|10:00:00|1|30|20
2113|1402|442|40|78|11:00:00|19:00:00|1|30|20
2114|1402|510|33|115|10:00:00|16:00:00|1|30|20
2115|1403|456|37|19|17:00:00|11:00:00|1|30|20
2116|1403|267|24|89|17:00:00|9:00:00|1|30|20
2117|1404|456|25|48|11:00:00|15:00:00|1|30|20
2118|1404|75|39|37|15:00:00|16:00:00|1|30|20
2119|1405|267|44|28|16:00:00|10:00:00|1|30|20
2120|1406|611|35|113|18:00:00|10:00:00|1|30|20
2121|1406|603|27|27|13:00:00|9:00:00|1|30|20
2122|1407|418|21|62|17:00:00|13:00:00|1|30|20
2123|1407|291|33|15|14:00:00|9:00:00|1|30|20
2124|1408|54|19|62|17:00:00|19:00:00|1|30|20
2125|1409|397|36|58|16:00:00|9:00:00|1|30|20
2126|1410|334|21|21|18:00:00|10:00:00|1|30|20
2127|1411|253|35|60|16:00:00|20:00:00|1|30|20
2128|1412|528|34|122|19:00:00|14:00:00|1|30|20
2129|1413|813|42|54|15:00:00|20:00:00|1|30|20
2130|1414|335|22|46|10:00:00|18:00:00|1|30|20
2131|1415|362|30|37|20:00:00|13:00:00|1|30|20
2132|1415|259|16|35|13:00:00|11:00:00|1|30|20
2133|1416|914|46|121|10:00:00|19:00:00|1|30|20
2134|1416|390|22|56|10:00:00|14:00:00|1|30|20
2135|1417|119|18|121|18:00:00|15:00:00|1|30|20
2136|1417|585|31|84|9:00:00|9:00:00|1|30|20
2137|1418|560|41|82|10:00:00|9:00:00|1|30|20
2138|1419|417|24|87|11:00:00|16:00:00|1|30|20
2139|1420|716|32|18|14:00:00|15:00:00|1|30|20
2140|1421|883|38|122|15:00:00|13:00:00|1|30|20
2141|1421|50|39|108|14:00:00|14:00:00|1|30|20
2142|1422|380|33|122|17:00:00|15:00:00|1|30|20
2143|1422|231|20|99|16:00:00|11:00:00|1|30|20
2144|1423|452|29|92|20:00:00|10:00:00|1|30|20
2145|1424|741|44|4|20:00:00|18:00:00|1|30|20
2146|1425|229|45|6|9:00:00|14:00:00|1|30|20
2147|1426|146|44|100|14:00:00|18:00:00|1|30|20
2148|1427|306|24|58|11:00:00|11:00:00|1|30|20
2149|1428|500|41|18|20:00:00|9:00:00|1|30|20
2150|1429|549|25|37|16:00:00|17:00:00|1|30|20
2151|1430|389|39|45|16:00:00|20:00:00|1|30|20
2152|1430|383|26|117|14:00:00|13:00:00|1|30|20
2153|1431|2|13|28|10:00:00|19:00:00|1|30|20
2154|1431|18|5|99|9:00:00|18:00:00|1|30|20
2155|1432|91|24|119|15:00:00|14:00:00|1|30|20
2156|1433|127|30|103|10:00:00|13:00:00|1|30|20
2157|1434|26|11|6|19:00:00|14:00:00|1|30|20
2158|1434|509|38|121|17:00:00|14:00:00|1|30|20
2159|1435|262|46|119|18:00:00|13:00:00|1|30|20
2160|1435|696|40|1|13:00:00|13:00:00|1|30|20
2161|1436|482|34|37|11:00:00|17:00:00|1|30|20
2162|1437|797|38|77|15:00:00|11:00:00|1|30|20
2163|1437|257|42|70|11:00:00|11:00:00|1|30|20
2164|1438|256|18|90|15:00:00|15:00:00|1|30|20
2165|1438|731|36|107|10:00:00|11:00:00|1|30|20
2166|1439|383|43|24|9:00:00|15:00:00|1|30|20
2167|1440|226|34|82|9:00:00|15:00:00|1|30|20
2168|1440|532|45|98|20:00:00|20:00:00|1|30|20
2169|1441|26|10|86|17:00:00|14:00:00|1|30|20
2170|1441|604|45|48|13:00:00|20:00:00|1|30|20
2171|1442|295|22|43|17:00:00|20:00:00|1|30|20
2172|1443|1004|43|110|12:00:00|13:00:00|1|30|20
2173|1444|105|43|3|18:00:00|13:00:00|1|30|20
2174|1445|11|5|82|17:00:00|13:00:00|1|30|20
2175|1445|768|42|76|12:00:00|15:00:00|1|30|20
2176|1446|452|46|50|13:00:00|14:00:00|1|30|20
2177|1447|184|27|91|11:00:00|15:00:00|1|30|20
2178|1447|807|46|59|16:00:00|16:00:00|1|30|20
2179|1448|773|37|29|11:00:00|20:00:00|1|30|20
2180|1449|1024|46|100|11:00:00|16:00:00|1|30|20
2181|1450|156|24|17|16:00:00|11:00:00|1|30|20
2182|1450|626|44|33|10:00:00|14:00:00|1|30|20
2183|1451|676|33|65|18:00:00|20:00:00|1|30|20
2184|1451|331|27|64|18:00:00|14:00:00|1|30|20
2185|1452|142|39|50|14:00:00|20:00:00|1|30|20
2186|1452|295|17|99|11:00:00|10:00:00|1|30|20
2187|1453|493|43|5|15:00:00|17:00:00|1|30|20
2188|1454|186|36|76|11:00:00|18:00:00|1|30|20
2189|1454|121|9|45|19:00:00|15:00:00|1|30|20
2190|1455|175|38|74|15:00:00|9:00:00|1|30|20
2191|1456|284|46|61|11:00:00|13:00:00|1|30|20
2192|1457|262|44|39|12:00:00|10:00:00|1|30|20
2193|1457|310|39|10|12:00:00|18:00:00|1|30|20
2194|1458|1020|44|75|11:00:00|15:00:00|1|30|20
2195|1459|121|33|48|13:00:00|13:00:00|1|30|20
2196|1459|356|45|37|15:00:00|16:00:00|1|30|20
2197|1460|482|37|42|9:00:00|16:00:00|1|30|20
2198|1460|744|40|104|9:00:00|14:00:00|1|30|20
2199|1461|937|40|109|17:00:00|13:00:00|1|30|20
2200|1462|124|34|108|13:00:00|14:00:00|1|30|20
2201|1463|38|24|111|12:00:00|17:00:00|1|30|20
2202|1463|348|30|122|18:00:00|9:00:00|1|30|20
2203|1464|155|30|96|9:00:00|19:00:00|1|30|20
2204|1465|545|26|96|19:00:00|15:00:00|1|30|20
2205|1466|541|35|72|12:00:00|19:00:00|1|30|20
2206|1467|107|6|56|9:00:00|9:00:00|1|30|20
2207|1468|134|16|53|17:00:00|15:00:00|1|30|20
2208|1468|75|36|47|13:00:00|14:00:00|1|30|20
2209|1469|523|33|109|14:00:00|10:00:00|1|30|20
2210|1469|515|44|78|15:00:00|9:00:00|1|30|20
2211|1470|318|20|4|15:00:00|18:00:00|1|30|20
2212|1470|1071|45|10|11:00:00|15:00:00|1|30|20
2213|1471|429|43|35|16:00:00|17:00:00|1|30|20
2214|1472|50|27|2|13:00:00|12:00:00|1|30|20
2215|1473|395|18|21|10:00:00|9:00:00|1|30|20
2216|1473|359|45|112|19:00:00|12:00:00|1|30|20
2217|1474|136|18|38|19:00:00|13:00:00|1|30|20
2218|1475|79|13|112|20:00:00|15:00:00|1|30|20
2219|1476|80|19|16|17:00:00|18:00:00|1|30|20
2220|1476|134|14|117|17:00:00|11:00:00|1|30|20
2221|1477|100|33|59|14:00:00|20:00:00|1|30|20
